,CustomerID,Recency,Frequency,Monetary,R_score,M_score,F_score,RFM,RFM_score,Loyality
2269,15436.0,12,3,1067.75,4,2,2,422,2.5,Gold
2270,15437.0,262,1,200.16,1,1,1,111,1.0,Bronze
2271,15438.0,131,1,156.57999999999998,2,1,1,211,1.25,Bronze
2272,15440.0,54,3,383.68,2,1,2,221,1.55,Silver
2273,15442.0,248,1,594.0,1,2,1,112,1.4500000000000002,Silver
2274,15443.0,1,7,3213.59,4,4,3,434,3.7,Platinum
2275,15444.0,9,2,1411.21,4,3,1,413,2.6500000000000004,Gold
2276,15445.0,264,1,113.5,1,1,1,111,1.0,Bronze
2277,15447.0,330,1,155.17,1,1,1,111,1.0,Bronze
2278,15448.0,312,1,494.64,1,2,1,112,1.4500000000000002,Silver
2279,15449.0,26,3,974.52,3,2,2,322,2.25,Gold
2280,15450.0,30,1,429.84,3,2,1,312,1.9500000000000002,Silver
2281,15452.0,29,3,528.48,3,2,2,322,2.25,Gold
2282,15453.0,1,7,1371.77,4,3,3,433,3.25,Platinum
2283,15454.0,362,1,179.1,1,1,1,111,1.0,Bronze
2284,15456.0,283,3,434.59,1,2,2,122,1.75,Silver
2285,15457.0,262,1,237.07,1,1,1,111,1.0,Bronze
2286,15458.0,25,1,161.64,3,1,1,311,1.5,Silver
2287,15460.0,354,1,214.26,1,1,1,111,1.0,Bronze
2288,15462.0,94,3,234.60000000000002,2,1,2,221,1.55,Silver
2289,15463.0,29,1,126.14,3,1,1,311,1.5,Silver
2290,15464.0,338,1,1044.65,1,2,1,112,1.4500000000000002,Silver
2291,15465.0,19,18,7354.62,3,4,4,344,3.75,Platinum
2292,15466.0,85,1,334.53,2,1,1,211,1.25,Bronze
2293,15467.0,9,3,524.88,4,2,2,422,2.5,Gold
2294,15468.0,51,2,467.51,2,2,1,212,1.7000000000000002,Silver
2295,15469.0,50,2,538.55,3,2,1,312,1.9500000000000002,Silver
2296,15471.0,2,1,454.48,4,2,1,412,2.2,Gold
2297,15472.0,113,1,371.56,2,1,1,211,1.25,Bronze
2298,15473.0,14,7,1771.2,4,3,3,433,3.25,Platinum
2299,15475.0,77,1,454.10999999999996,2,2,1,212,1.7000000000000002,Silver
2300,15478.0,40,2,1399.92,3,3,1,313,2.4000000000000004,Gold
2301,15480.0,116,1,905.5,2,2,1,212,1.7000000000000002,Silver
2302,15482.0,15,12,10879.759999999998,4,4,3,434,3.7,Platinum
2303,15483.0,161,4,225.26,1,1,2,121,1.3,Bronze
2304,15484.0,1,4,3590.41,4,4,2,424,3.4000000000000004,Platinum
2305,15485.0,30,3,2564.5,3,3,2,323,2.7,Gold
2306,15488.0,92,1,91.32000000000001,2,1,1,211,1.25,Bronze
2307,15489.0,22,3,1134.28,3,3,2,323,2.7,Gold
2308,15491.0,95,6,3100.0899999999997,2,4,3,234,3.2,Platinum
2309,15492.0,28,2,659.46,3,2,1,312,1.9500000000000002,Silver
2310,15493.0,32,5,1953.4099999999999,3,3,2,323,2.7,Gold
2311,15494.0,21,2,1280.5800000000002,3,3,1,313,2.4000000000000004,Gold
2312,15497.0,17,2,1262.2,4,3,1,413,2.6500000000000004,Gold
2313,15498.0,2,27,13316.4,4,4,4,444,4.0,Platinum
2314,15500.0,8,4,1131.56,4,3,2,423,2.95,Gold
2315,15502.0,15,12,10384.93,4,4,3,434,3.7,Platinum
2316,15503.0,362,1,141.04,1,1,1,111,1.0,Bronze
2317,15504.0,81,1,52.83,2,1,1,211,1.25,Bronze
2318,15505.0,52,5,3610.96,2,4,2,224,2.9000000000000004,Gold
2319,15506.0,22,3,972.08,3,2,2,322,2.25,Gold
2320,15507.0,171,1,475.86,1,2,1,112,1.4500000000000002,Silver
2321,15508.0,189,6,1000.27,1,2,3,132,2.05,Gold
2322,15510.0,330,1,250.0,1,1,1,111,1.0,Bronze
2323,15511.0,11,5,900.53,4,2,2,422,2.5,Gold
2324,15512.0,155,2,121.0,1,1,1,111,1.0,Bronze
2325,15513.0,33,19,14758.22,3,4,4,344,3.75,Platinum
2326,15514.0,12,11,4023.7200000000003,4,4,3,434,3.7,Platinum
2327,15516.0,44,3,62.43,3,1,2,321,1.8,Silver
2328,15517.0,233,1,267.03,1,1,1,111,1.0,Bronze
2329,15518.0,64,8,1921.55,2,3,3,233,2.75,Gold
2330,15520.0,1,1,343.5,4,1,1,411,1.75,Silver
2331,15521.0,40,8,3000.2,3,4,3,334,3.45,Platinum
2332,15522.0,32,2,397.99,3,1,1,311,1.5,Silver
2333,15523.0,84,1,412.01000000000005,2,2,1,212,1.7000000000000002,Silver
2334,15524.0,24,1,440.0,3,2,1,312,1.9500000000000002,Silver
2335,15525.0,2,3,734.37,4,2,2,422,2.5,Gold
2336,15526.0,33,2,148.44,3,1,1,311,1.5,Silver
2337,15527.0,18,8,2428.5299999999997,3,3,3,333,3.0,Gold
2338,15528.0,254,1,229.33,1,1,1,111,1.0,Bronze
2339,15529.0,22,11,3962.6000000000004,3,4,3,334,3.45,Platinum
2340,15530.0,21,4,1497.31,3,3,2,323,2.7,Gold
2341,15531.0,8,2,1972.3899999999999,4,3,1,413,2.6500000000000004,Gold
2342,15532.0,25,4,1564.7300000000002,3,3,2,323,2.7,Gold
2343,15533.0,19,3,807.5699999999999,3,2,2,322,2.25,Gold
2344,15535.0,173,4,502.9,1,2,2,122,1.75,Silver
2345,15537.0,163,1,110.92,1,1,1,111,1.0,Bronze
2346,15539.0,7,1,538.46,4,2,1,412,2.2,Gold
2347,15540.0,11,1,213.3,4,1,1,411,1.75,Silver
2348,15541.0,114,1,85.13000000000001,2,1,1,211,1.25,Bronze
2349,15543.0,288,1,127.86,1,1,1,111,1.0,Bronze
2350,15544.0,9,9,3546.7100000000005,4,4,3,434,3.7,Platinum
2351,15545.0,54,2,288.97,2,1,1,211,1.25,Bronze
2352,15547.0,7,14,4910.599999999999,4,4,4,444,4.0,Platinum
2353,15549.0,77,3,1681.46,2,3,2,223,2.45,Gold
2354,15550.0,4,4,575.63,4,2,2,422,2.5,Gold
2355,15551.0,36,1,436.06,3,2,1,312,1.9500000000000002,Silver
2356,15552.0,217,1,90.12,1,1,1,111,1.0,Bronze
2357,15553.0,60,1,428.93,2,2,1,212,1.7000000000000002,Silver
2358,15554.0,277,1,217.2,1,1,1,111,1.0,Bronze
2359,15555.0,12,16,4794.860000000001,4,4,4,444,4.0,Platinum
2360,15556.0,24,1,279.77,3,1,1,311,1.5,Silver
2361,15557.0,28,1,468.91,3,2,1,312,1.9500000000000002,Silver
2362,15561.0,11,4,800.59,4,2,2,422,2.5,Gold
2363,15562.0,351,1,134.55,1,1,1,111,1.0,Bronze
2364,15563.0,22,4,1400.44,3,3,2,323,2.7,Gold
2365,15565.0,50,2,173.16000000000003,3,1,1,311,1.5,Silver
2366,15567.0,18,1,186.01,3,1,1,311,1.5,Silver
2367,15568.0,2,3,758.29,4,2,2,422,2.5,Gold
2368,15569.0,103,5,1375.7099999999998,2,3,2,223,2.45,Gold
2369,15570.0,7,12,4148.820000000001,4,4,3,434,3.7,Platinum
2370,15571.0,11,4,650.4300000000001,4,2,2,422,2.5,Gold
2371,15572.0,4,7,2533.4199999999996,4,3,3,433,3.25,Platinum
2372,15573.0,31,2,591.1899999999999,3,2,1,312,1.9500000000000002,Silver
2373,15574.0,177,4,675.64,1,2,2,122,1.75,Silver
2374,15576.0,37,1,921.37,3,2,1,312,1.9500000000000002,Silver
2375,15577.0,151,3,258.88,1,1,2,121,1.3,Bronze
2376,15578.0,162,1,127.1,1,1,1,111,1.0,Bronze
2377,15579.0,68,2,327.6,2,1,1,211,1.25,Bronze
2378,15581.0,120,13,3675.77,2,4,3,234,3.2,Platinum
2379,15582.0,24,3,682.91,3,2,2,322,2.25,Gold
2380,15584.0,23,4,720.8599999999999,3,2,2,322,2.25,Gold
2381,15585.0,176,1,455.3,1,2,1,112,1.4500000000000002,Silver
2382,15587.0,50,4,913.6800000000001,3,2,2,322,2.25,Gold
2383,15589.0,255,3,478.53,1,2,2,122,1.75,Silver
2384,15592.0,46,1,388.58,3,1,1,311,1.5,Silver
2385,15593.0,70,1,199.8,2,1,1,211,1.25,Bronze
2386,15594.0,15,5,1771.78,4,3,2,423,2.95,Gold
2387,15596.0,100,5,1406.5900000000001,2,3,2,223,2.45,Gold
2388,15597.0,35,1,324.57,3,1,1,311,1.5,Silver
2389,15598.0,53,1,240.68,2,1,1,211,1.25,Bronze
2390,15599.0,26,2,761.74,3,2,1,312,1.9500000000000002,Silver
2391,15601.0,11,14,6776.560000000001,4,4,4,444,4.0,Platinum
2392,15602.0,8,9,1297.87,4,3,3,433,3.25,Platinum
2393,15603.0,78,1,48.480000000000004,2,1,1,211,1.25,Bronze
2394,15604.0,52,1,216.39,2,1,1,211,1.25,Bronze
2395,15605.0,36,5,1198.23,3,3,2,323,2.7,Gold
2396,15606.0,61,9,2920.1600000000003,2,4,3,234,3.2,Platinum
2397,15607.0,336,1,104.76,1,1,1,111,1.0,Bronze
2398,15608.0,28,4,1093.68,3,2,2,322,2.25,Gold
2399,15609.0,184,1,298.48,1,1,1,111,1.0,Bronze
2400,15610.0,51,1,112.46000000000001,2,1,1,211,1.25,Bronze
2401,15611.0,9,13,1591.45,4,3,3,433,3.25,Platinum
2402,15612.0,36,2,195.15,3,1,1,311,1.5,Silver
2403,15615.0,10,23,10399.739999999998,4,4,4,444,4.0,Platinum
2404,15618.0,32,4,776.851,3,2,2,322,2.25,Gold
2405,15619.0,10,1,336.40000000000003,4,1,1,411,1.75,Silver
2406,15620.0,56,3,1553.1799999999998,2,3,2,223,2.45,Gold
2407,15621.0,4,4,1293.03,4,3,2,423,2.95,Gold
2408,15622.0,43,9,3709.5599999999995,3,4,3,334,3.45,Platinum
2409,15623.0,141,1,301.03,2,1,1,211,1.25,Bronze
2410,15624.0,116,4,588.13,2,2,2,222,2.0,Silver
2411,15625.0,103,4,1534.2599999999998,2,3,2,223,2.45,Gold
2412,15626.0,74,2,675.8,2,2,1,212,1.7000000000000002,Silver
2413,15628.0,4,9,2870.24,4,4,3,434,3.7,Platinum
2414,15630.0,45,2,1186.35,3,3,1,313,2.4000000000000004,Gold
2415,15632.0,15,8,3285.3100000000004,4,4,3,434,3.7,Platinum
2416,15634.0,17,1,243.55,4,1,1,411,1.75,Silver
2417,15636.0,89,2,724.76,2,2,1,212,1.7000000000000002,Silver
2418,15637.0,52,1,223.36,2,1,1,211,1.25,Bronze
2419,15639.0,134,1,425.32,2,2,1,212,1.7000000000000002,Silver
2420,15640.0,4,15,12416.110000000002,4,4,4,444,4.0,Platinum
2421,15641.0,105,4,1887.2000000000003,2,3,2,223,2.45,Gold
2422,15643.0,191,3,664.0,1,2,2,122,1.75,Silver
2423,15644.0,166,4,803.54,1,2,2,122,1.75,Silver
2424,15645.0,18,1,612.01,3,2,1,312,1.9500000000000002,Silver
2425,15646.0,157,3,447.64000000000004,1,2,2,122,1.75,Silver
2426,15648.0,204,2,639.5,1,2,1,112,1.4500000000000002,Silver
2427,15649.0,336,2,816.0,1,2,1,112,1.4500000000000002,Silver
2428,15651.0,36,3,646.3,3,2,2,322,2.25,Gold
2429,15652.0,91,1,337.74,2,1,1,211,1.25,Bronze
2430,15653.0,92,2,877.4399999999999,2,2,1,212,1.7000000000000002,Silver
2431,15654.0,9,2,922.53,4,2,1,412,2.2,Gold
2432,15655.0,243,1,560.67,1,2,1,112,1.4500000000000002,Silver
2433,15656.0,45,4,748.5,3,2,2,322,2.25,Gold
2434,15657.0,22,1,30.0,3,1,1,311,1.5,Silver
2435,15658.0,190,5,1024.1000000000001,1,2,2,122,1.75,Silver
2436,15659.0,43,1,306.45,3,1,1,311,1.5,Silver
2437,15660.0,25,9,1600.86,3,3,3,333,3.0,Gold
2438,15661.0,317,2,309.79999999999995,1,1,1,111,1.0,Bronze
2439,15663.0,106,1,138.14,2,1,1,211,1.25,Bronze
2440,15664.0,50,1,386.43,3,1,1,311,1.5,Silver
2441,15665.0,168,2,2222.21,1,3,1,113,1.9000000000000001,Silver
2442,15667.0,39,1,301.32,3,1,1,311,1.5,Silver
2443,15668.0,217,1,76.32000000000001,1,1,1,111,1.0,Bronze
2444,15669.0,40,4,684.3399999999999,3,2,2,322,2.25,Gold
2445,15670.0,296,1,173.05,1,1,1,111,1.0,Bronze
2446,15671.0,18,7,2657.13,3,4,3,334,3.45,Platinum
2447,15673.0,88,4,2726.23,2,4,2,224,2.9000000000000004,Gold
2448,15674.0,73,5,2446.6000000000004,2,3,2,223,2.45,Gold
2449,15675.0,81,3,323.69,2,1,2,221,1.55,Silver
2450,15676.0,18,3,3435.76,3,4,2,324,3.1500000000000004,Platinum
2451,15677.0,49,1,657.23,3,2,1,312,1.9500000000000002,Silver
2452,15678.0,52,1,352.7,2,1,1,211,1.25,Bronze
2453,15679.0,24,4,781.28,3,2,2,322,2.25,Gold
2454,15680.0,9,3,1333.68,4,3,2,423,2.95,Gold
2455,15681.0,25,5,1426.16,3,3,2,323,2.7,Gold
2456,15683.0,117,1,193.75,2,1,1,211,1.25,Bronze
2457,15687.0,8,9,2993.1,4,4,3,434,3.7,Platinum
2458,15689.0,119,2,254.1,2,1,1,211,1.25,Bronze
2459,15690.0,4,2,239.76,4,1,1,411,1.75,Silver
2460,15691.0,252,1,136.8,1,1,1,111,1.0,Bronze
2461,15692.0,28,1,191.04,3,1,1,311,1.5,Silver
2462,15694.0,0,14,6479.400000000001,4,4,4,444,4.0,Platinum
2463,15695.0,266,2,409.98,1,2,1,112,1.4500000000000002,Silver
2464,15696.0,33,8,2711.11,3,4,3,334,3.45,Platinum
2465,15699.0,17,1,309.65,4,1,1,411,1.75,Silver
2466,15700.0,172,2,696.68,1,2,1,112,1.4500000000000002,Silver
2467,15701.0,2,4,1529.0,4,3,2,423,2.95,Gold
2468,15703.0,264,1,211.5,1,1,1,111,1.0,Bronze
2469,15704.0,140,4,2293.62,2,3,2,223,2.45,Gold
2470,15705.0,201,1,143.1,1,1,1,111,1.0,Bronze
2471,15706.0,63,4,1060.56,2,2,2,222,2.0,Silver
2472,15707.0,35,4,916.98,3,2,2,322,2.25,Gold
2473,15708.0,40,7,3235.25,3,4,3,334,3.45,Platinum
2474,15709.0,283,1,133.25,1,1,1,111,1.0,Bronze
2475,15712.0,9,5,1072.36,4,2,2,422,2.5,Gold
2476,15713.0,143,2,356.70000000000005,1,1,1,111,1.0,Bronze
2477,15714.0,11,2,330.03000000000003,4,1,1,411,1.75,Silver
2478,15716.0,145,4,1101.1100000000001,1,2,2,122,1.75,Silver
2479,15717.0,234,1,150.3,1,1,1,111,1.0,Bronze
2480,15719.0,32,13,5030.07,3,4,3,334,3.45,Platinum
2481,15720.0,24,1,598.73,3,2,1,312,1.9500000000000002,Silver
2482,15721.0,11,1,471.40000000000003,4,2,1,412,2.2,Gold
2483,15722.0,35,5,2211.21,3,3,2,323,2.7,Gold
2484,15723.0,364,1,190.7,1,1,1,111,1.0,Bronze
2485,15724.0,201,2,218.25,1,1,1,111,1.0,Bronze
2486,15725.0,15,1,415.25,4,2,1,412,2.2,Gold
2487,15727.0,16,7,5159.0599999999995,4,4,3,434,3.7,Platinum
2488,15729.0,212,1,85.0,1,1,1,111,1.0,Bronze
2489,15730.0,65,3,1120.88,2,3,2,223,2.45,Gold
2490,15732.0,212,2,294.12,1,1,1,111,1.0,Bronze
2491,15733.0,282,1,162.3,1,1,1,111,1.0,Bronze
2492,15734.0,114,2,1339.4500000000003,2,3,1,213,2.1500000000000004,Gold
2493,15737.0,14,8,1188.12,4,3,3,433,3.25,Platinum
2494,15738.0,18,16,4812.42,3,4,4,344,3.75,Platinum
2495,15739.0,66,1,449.12,2,2,1,212,1.7000000000000002,Silver
2496,15740.0,49,1,154.88,3,1,1,311,1.5,Silver
2497,15743.0,16,4,775.96,4,2,2,422,2.5,Gold
2498,15744.0,77,1,34.8,2,1,1,211,1.25,Bronze
2499,15745.0,19,4,1094.59,3,2,2,322,2.25,Gold
2500,15746.0,134,1,196.88,2,1,1,211,1.25,Bronze
2501,15747.0,12,3,946.64,4,2,2,422,2.5,Gold
2502,15748.0,40,1,144.36,3,1,1,311,1.5,Silver
2503,15749.0,235,3,44534.3,1,4,2,124,2.65,Gold
2504,15750.0,2,8,2463.0499999999997,4,3,3,433,3.25,Platinum
2505,15752.0,39,7,2626.6,3,3,3,333,3.0,Gold
2506,15753.0,304,1,79.2,1,1,1,111,1.0,Bronze
2507,15754.0,51,3,458.57000000000005,2,2,2,222,2.0,Silver
2508,15755.0,10,6,2364.25,4,3,3,433,3.25,Platinum
2509,15756.0,61,4,528.01,2,2,2,222,2.0,Silver
2510,15757.0,65,2,714.4200000000001,2,2,1,212,1.7000000000000002,Silver
2511,15758.0,24,1,205.25,3,1,1,311,1.5,Silver
2512,15759.0,218,3,253.04000000000002,1,1,2,121,1.3,Bronze
2513,15762.0,65,2,583.75,2,2,1,212,1.7000000000000002,Silver
2514,15763.0,31,2,1086.92,3,2,1,312,1.9500000000000002,Silver
2515,15764.0,88,6,3279.9700000000003,2,4,3,234,3.2,Platinum
2516,15766.0,64,1,315.06,2,1,1,211,1.25,Bronze
2517,15768.0,115,3,621.8299999999999,2,2,2,222,2.0,Silver
2518,15769.0,7,26,56252.72,4,4,4,444,4.0,Platinum
2519,15773.0,5,1,635.6800000000001,4,2,1,412,2.2,Gold
2520,15774.0,68,1,270.8,2,1,1,211,1.25,Bronze
2521,15775.0,245,1,104.9,1,1,1,111,1.0,Bronze
2522,15776.0,133,1,241.62,2,1,1,211,1.25,Bronze
2523,15777.0,241,4,1047.11,1,2,2,122,1.75,Silver
2524,15780.0,183,3,475.28,1,2,2,122,1.75,Silver
2525,15781.0,25,3,345.46000000000004,3,1,2,321,1.8,Silver
2526,15782.0,9,3,2614.7400000000002,4,3,2,423,2.95,Gold
2527,15783.0,10,1,246.3,4,1,1,411,1.75,Silver
2528,15785.0,32,5,2328.9700000000003,3,3,2,323,2.7,Gold
2529,15786.0,46,3,4919.0,3,4,2,324,3.1500000000000004,Platinum
2530,15787.0,26,3,933.2600000000001,3,2,2,322,2.25,Gold
2531,15789.0,358,1,351.3,1,1,1,111,1.0,Bronze
2532,15790.0,10,1,218.75,4,1,1,411,1.75,Silver
2533,15791.0,43,2,1612.69,3,3,1,313,2.4000000000000004,Gold
2534,15793.0,14,3,965.61,4,2,2,422,2.5,Gold
2535,15795.0,149,1,610.01,1,2,1,112,1.4500000000000002,Silver
2536,15796.0,1,8,2708.6099999999997,4,4,3,434,3.7,Platinum
2537,15797.0,113,4,2207.4,2,3,2,223,2.45,Gold
2538,15799.0,75,3,884.1400000000001,2,2,2,222,2.0,Silver
2539,15800.0,107,2,696.89,2,2,1,212,1.7000000000000002,Silver
2540,15801.0,46,3,1063.95,3,2,2,322,2.25,Gold
2541,15802.0,142,1,451.42,1,2,1,112,1.4500000000000002,Silver
2542,15803.0,51,1,415.82000000000005,2,2,1,212,1.7000000000000002,Silver
2543,15804.0,0,13,4206.389999999999,4,4,3,434,3.7,Platinum
2544,15805.0,23,17,5488.18,3,4,4,344,3.75,Platinum
2545,15806.0,46,3,784.5799999999999,3,2,2,322,2.25,Gold
2546,15807.0,50,3,903.9000000000001,3,2,2,322,2.25,Gold
2547,15808.0,306,4,3651.27,1,4,2,124,2.65,Gold
2548,15809.0,36,5,515.77,3,2,2,322,2.25,Gold
2549,15810.0,78,4,1391.98,2,3,2,223,2.45,Gold
2550,15811.0,22,6,2218.62,3,3,3,333,3.0,Gold
2551,15812.0,107,5,1801.1400000000003,2,3,2,223,2.45,Gold
2552,15813.0,207,2,1303.9099999999999,1,3,1,113,1.9000000000000001,Silver
2553,15814.0,16,4,1945.33,4,3,2,423,2.95,Gold
2554,15815.0,63,5,2100.6,2,3,2,223,2.45,Gold
2555,15819.0,49,4,1905.4499999999998,3,3,2,323,2.7,Gold
2556,15820.0,319,1,206.98,1,1,1,111,1.0,Bronze
2557,15821.0,44,2,570.96,3,2,1,312,1.9500000000000002,Silver
2558,15822.0,3,2,885.47,4,2,1,412,2.2,Gold
2559,15823.0,372,1,15.0,1,1,1,111,1.0,Bronze
2560,15825.0,172,1,532.94,1,2,1,112,1.4500000000000002,Silver
2561,15826.0,56,3,1654.31,2,3,2,223,2.45,Gold
2562,15827.0,73,14,1836.0900000000001,2,3,4,243,3.05,Platinum
2563,15829.0,99,2,636.14,2,2,1,212,1.7000000000000002,Silver
2564,15830.0,37,1,576.0,3,2,1,312,1.9500000000000002,Silver
2565,15831.0,58,3,794.64,2,2,2,222,2.0,Silver
2566,15832.0,254,1,836.79,1,2,1,112,1.4500000000000002,Silver
2567,15834.0,70,4,2225.15,2,3,2,223,2.45,Gold
2568,15835.0,44,4,954.0899999999999,3,2,2,322,2.25,Gold
2569,15836.0,50,1,137.37,3,1,1,311,1.5,Silver
2570,15837.0,64,1,391.98,2,1,1,211,1.25,Bronze
2571,15838.0,11,19,33643.08,4,4,4,444,4.0,Platinum
2572,15839.0,33,3,1048.49,3,2,2,322,2.25,Gold
2573,15840.0,58,2,355.56,2,1,1,211,1.25,Bronze
2574,15841.0,72,4,1224.06,2,3,2,223,2.45,Gold
2575,15843.0,303,1,118.95000000000002,1,1,1,111,1.0,Bronze
2576,15844.0,46,1,130.73999999999998,3,1,1,311,1.5,Silver
2577,15845.0,17,8,3711.77,4,4,3,434,3.7,Platinum
2578,15847.0,38,2,389.27,3,1,1,311,1.5,Silver
2579,15850.0,19,2,234.88,3,1,1,311,1.5,Silver
2580,15852.0,186,2,160.71,1,1,1,111,1.0,Bronze
2581,15853.0,51,1,110.8,2,1,1,211,1.25,Bronze
2582,15854.0,4,12,2969.1200000000003,4,4,3,434,3.7,Platinum
2583,15855.0,136,5,712.24,2,2,2,222,2.0,Silver
2584,15856.0,4,27,16143.640000000001,4,4,4,444,4.0,Platinum
2585,15857.0,18,1,297.0,3,1,1,311,1.5,Silver
2586,15858.0,15,5,1427.57,4,3,2,423,2.95,Gold
2587,15860.0,40,8,965.1600000000001,3,2,3,332,2.55,Gold
2588,15861.0,12,9,3146.92,4,4,3,434,3.7,Platinum
2589,15862.0,8,4,832.88,4,2,2,422,2.5,Gold
2590,15863.0,25,2,68.84,3,1,1,311,1.5,Silver
2591,15864.0,22,6,1936.3200000000002,3,3,3,333,3.0,Gold
2592,15865.0,40,3,895.13,3,2,2,322,2.25,Gold
2593,15866.0,101,1,211.89,2,1,1,211,1.25,Bronze
2594,15867.0,5,15,3810.14,4,4,4,444,4.0,Platinum
2595,15869.0,277,2,149.64,1,1,1,111,1.0,Bronze
2596,15870.0,32,1,351.44,3,1,1,311,1.5,Silver
2597,15872.0,14,2,316.25,4,1,1,411,1.75,Silver
2598,15874.0,63,7,4405.88,2,4,3,234,3.2,Platinum
2599,15877.0,1,2,490.33000000000004,4,2,1,412,2.2,Gold
2600,15880.0,369,1,329.03000000000003,1,1,1,111,1.0,Bronze
2601,15881.0,312,5,501.39,1,2,2,122,1.75,Silver
2602,15882.0,198,4,516.36,1,2,2,122,1.75,Silver
2603,15883.0,2,2,396.48,4,1,1,411,1.75,Silver
2604,15885.0,92,3,379.35,2,1,2,221,1.55,Silver
2605,15886.0,60,1,181.09,2,1,1,211,1.25,Bronze
2606,15888.0,80,1,168.31,2,1,1,211,1.25,Bronze
2607,15889.0,156,2,420.07,1,2,1,112,1.4500000000000002,Silver
2608,15891.0,226,1,511.68,1,2,1,112,1.4500000000000002,Silver
2609,15894.0,253,2,258.25,1,1,1,111,1.0,Bronze
2610,15895.0,149,1,179.17,1,1,1,111,1.0,Bronze
2611,15897.0,194,2,208.59,1,1,1,111,1.0,Bronze
2612,15898.0,1,5,1383.83,4,3,2,423,2.95,Gold
2613,15899.0,368,1,56.25,1,1,1,111,1.0,Bronze
2614,15900.0,23,1,337.28,3,1,1,311,1.5,Silver
2615,15901.0,16,3,351.73,4,1,2,421,2.0500000000000003,Gold
2616,15903.0,9,7,5126.760000000001,4,4,3,434,3.7,Platinum
2617,15904.0,8,1,164.68,4,1,1,411,1.75,Silver
2618,15906.0,19,7,1567.6899999999998,3,3,3,333,3.0,Gold
2619,15907.0,3,3,882.72,4,2,2,422,2.5,Gold
2620,15909.0,173,1,191.94,1,1,1,111,1.0,Bronze
2621,15910.0,0,8,1228.88,4,3,3,433,3.25,Platinum
2622,15912.0,178,2,264.62,1,1,1,111,1.0,Bronze
2623,15916.0,16,8,1502.8600000000001,4,3,3,433,3.25,Platinum
2624,15917.0,247,1,123.1,1,1,1,111,1.0,Bronze
2625,15918.0,190,2,334.23,1,1,1,111,1.0,Bronze
2626,15919.0,19,2,525.69,3,2,1,312,1.9500000000000002,Silver
2627,15920.0,154,4,167.5,1,1,2,121,1.3,Bronze
2628,15921.0,172,1,323.03000000000003,1,1,1,111,1.0,Bronze
2629,15922.0,373,1,369.5,1,1,1,111,1.0,Bronze
2630,15923.0,372,1,127.08,1,1,1,111,1.0,Bronze
2631,15925.0,194,1,207.15,1,1,1,111,1.0,Bronze
2632,15930.0,67,1,426.63,2,2,1,212,1.7000000000000002,Silver
2633,15932.0,4,8,2495.87,4,3,3,433,3.25,Platinum
2634,15933.0,21,3,1107.46,3,2,2,322,2.25,Gold
2635,15935.0,239,2,416.86,1,2,1,112,1.4500000000000002,Silver
2636,15937.0,64,1,145.35,2,1,1,211,1.25,Bronze
2637,15938.0,112,5,404.58000000000004,2,1,2,221,1.55,Silver
2638,15939.0,89,15,6115.010000000001,2,4,4,244,3.5,Platinum
2639,15940.0,311,1,35.8,1,1,1,111,1.0,Bronze
2640,15942.0,133,1,337.44,2,1,1,211,1.25,Bronze
2641,15944.0,276,1,325.1,1,1,1,111,1.0,Bronze
2642,15945.0,365,1,181.0,1,1,1,111,1.0,Bronze
2643,15947.0,82,1,1708.24,2,3,1,213,2.1500000000000004,Gold
2644,15948.0,8,2,955.24,4,2,1,412,2.2,Gold
2645,15949.0,16,2,364.72,4,1,1,411,1.75,Silver
2646,15950.0,31,4,1744.71,3,3,2,323,2.7,Gold
2647,15951.0,8,2,708.22,4,2,1,412,2.2,Gold
2648,15952.0,33,4,781.91,3,2,2,322,2.25,Gold
2649,15953.0,15,8,1657.28,4,3,3,433,3.25,Platinum
2650,15955.0,24,14,4416.26,3,4,4,344,3.75,Platinum
2651,15957.0,31,1,428.89,3,2,1,312,1.9500000000000002,Silver
2652,15958.0,74,1,104.35,2,1,1,211,1.25,Bronze
2653,15963.0,19,2,470.76,3,2,1,312,1.9500000000000002,Silver
2654,15965.0,17,4,808.8699999999999,4,2,2,422,2.5,Gold
2655,15967.0,23,2,397.68,3,1,1,311,1.5,Silver
2656,15969.0,2,3,666.1,4,2,2,422,2.5,Gold
2657,15970.0,303,1,314.1,1,1,1,111,1.0,Bronze
2658,15971.0,17,12,4199.85,4,4,3,434,3.7,Platinum
2659,15973.0,366,1,307.82000000000005,1,1,1,111,1.0,Bronze
2660,15974.0,39,7,3442.15,3,4,3,334,3.45,Platinum
2661,15975.0,84,1,371.01,2,1,1,211,1.25,Bronze
2662,15976.0,165,2,427.64,1,2,1,112,1.4500000000000002,Silver
2663,15977.0,17,2,1054.73,4,2,1,412,2.2,Gold
2664,15978.0,77,1,1098.78,2,2,1,212,1.7000000000000002,Silver
2665,15980.0,88,3,2398.8599999999997,2,3,2,223,2.45,Gold
2666,15981.0,24,8,3408.4799999999996,3,4,3,334,3.45,Platinum
2667,15983.0,22,4,1465.1200000000001,3,3,2,323,2.7,Gold
2668,15984.0,2,10,2780.63,4,4,3,434,3.7,Platinum
2669,15985.0,123,2,1142.42,2,3,1,213,2.1500000000000004,Gold
2670,15986.0,30,1,168.12,3,1,1,311,1.5,Silver
2671,15987.0,12,7,1432.77,4,3,3,433,3.25,Platinum
